Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Timestamp,Speed_m/s,Kinetic_Energy,Total_Acceleration
40.229808,29.009046,43.06,-0.25,-0.36,8.44,-0.01,-0.0,-0.02,2024-05-03 14:53:54.140,11.96111111111111,464971.5817901234,8.451372669572677
40.229808,29.009046,43.06,-0.67,0.21,10.27,0.02,0.01,0.0,2024-05-03 14:53:55.140,11.96111111111111,464971.5817901234,10.293973965383826
40.229808,29.009046,43.06,-0.22,-0.7,10.98,0.01,-0.01,-0.01,2024-05-03 14:53:56.140,11.96111111111111,464971.5817901234,11.004489992725697
40.229808,29.009046,43.06,-0.11,-0.17,10.18,0.01,-0.01,0.01,2024-05-03 14:53:57.140,11.96111111111111,464971.5817901234,10.182013553320385
40.229701,29.009048,43.56,-0.54,-0.42,10.19,0.0,-0.01,-0.01,2024-05-03 14:53:58.140,12.1,475832.5,10.212937873109773
40.229701,29.009048,43.56,-0.19,-0.09,9.98,0.02,-0.01,-0.01,2024-05-03 14:53:59.140,12.1,475832.5,9.982214183236103
40.229701,29.009048,43.56,-0.62,-0.05,9.66,0.02,-0.0,-0.01,2024-05-03 14:54:00.140,12.1,475832.5,9.680005165287879
40.229701,29.009048,43.56,0.24,-0.21,9.59,0.01,-0.0,-0.0,2024-05-03 14:54:01.140,12.1,475832.5,9.595300933269368
40.229701,29.009048,43.56,-0.3,-0.54,9.81,-0.01,-0.0,-0.01,2024-05-03 14:54:02.140,12.1,475832.5,9.829430298852524
40.229701,29.009048,43.56,-0.46,-0.42,10.39,-0.03,0.0,-0.0,2024-05-03 14:54:03.140,12.1,475832.5,10.408655052407108
40.229595,29.00905,43.73,-0.53,-0.2,10.0,0.02,0.03,-0.01,2024-05-03 14:54:04.140,12.147222222222222,479553.77507716045,10.016032148510707
40.229595,29.00905,43.73,-0.25,-0.5,8.94,0.02,0.01,-0.01,2024-05-03 14:54:05.140,12.147222222222222,479553.77507716045,8.957460577641411
40.22948,29.00905,45.93,-0.14,0.44,10.87,0.01,-0.03,-0.01,2024-05-03 14:54:06.140,12.758333333333333,529018.9756944444,10.87980238791128
40.22948,29.00905,45.93,-0.62,0.31,10.65,0.03,-0.0,-0.01,2024-05-03 14:54:07.140,12.758333333333333,529018.9756944444,10.672534844168934
40.22937,29.00905,43.19,-0.61,0.33,10.81,0.03,0.02,-0.0,2024-05-03 14:54:08.140,11.997222222222222,467783.35841049376,10.832225071516932
40.22937,29.00905,43.19,-0.28,-0.3,10.13,0.0,0.02,-0.01,2024-05-03 14:54:09.140,11.997222222222222,467783.35841049376,10.138308537423786
40.22937,29.00905,43.19,0.26,-0.37,10.15,-0.01,0.02,-0.01,2024-05-03 14:54:10.140,11.997222222222222,467783.35841049376,10.16006889740419
40.22937,29.00905,43.19,-0.41,-0.0,9.83,-0.01,0.01,-0.02,2024-05-03 14:54:11.140,11.997222222222222,467783.35841049376,9.838546640637528
40.22937,29.00905,43.19,-0.37,-0.11,10.63,0.04,-0.0,-0.01,2024-05-03 14:54:12.140,11.997222222222222,467783.35841049376,10.637006157749465
40.22937,29.00905,43.19,-0.57,-0.45,10.16,-0.01,-0.01,-0.02,2024-05-03 14:54:13.140,11.997222222222222,467783.35841049376,10.185921656875239
40.22937,29.00905,43.19,-0.28,0.06,10.44,0.0,-0.02,-0.02,2024-05-03 14:54:14.140,11.997222222222222,467783.35841049376,10.443926464697077
40.22937,29.00905,43.19,-0.71,-0.55,10.03,-0.0,-0.01,-0.01,2024-05-03 14:54:15.140,11.997222222222222,467783.35841049376,10.07012909549823
40.22937,29.00905,43.19,-0.77,0.11,9.84,0.01,-0.0,-0.0,2024-05-03 14:54:16.140,11.997222222222222,467783.35841049376,9.870693997890928
40.229263,29.009052,43.04,0.1,-0.27,10.53,0.02,-0.01,-0.01,2024-05-03 14:54:17.140,11.955555555555556,464539.75308641983,10.53393563678837
40.229152,29.009052,44.08,-0.35,-0.15,10.52,0.02,-0.0,-0.01,2024-05-03 14:54:18.140,12.244444444444444,487260.86419753084,10.5268893791091
40.229152,29.009052,44.08,-0.25,-0.39,9.81,-0.0,-0.0,-0.0,2024-05-03 14:54:19.140,12.244444444444444,487260.86419753084,9.820931727692644
40.229042,29.009052,44.5,-0.14,0.01,10.08,0.0,-0.01,-0.01,2024-05-03 14:54:20.140,12.36111111111111,496590.4706790123,10.08097713517891
40.229042,29.009052,44.5,0.04,0.46,10.77,0.0,-0.01,-0.01,2024-05-03 14:54:21.140,12.36111111111111,496590.4706790123,10.779893320436896
40.229042,29.009052,44.5,-0.36,0.76,8.37,0.02,-0.0,0.0,2024-05-03 14:54:22.140,12.36111111111111,496590.4706790123,8.412140036875277
40.229042,29.009052,44.5,-0.34,0.74,10.99,0.02,0.0,-0.0,2024-05-03 14:54:23.140,12.36111111111111,496590.4706790123,11.02013157816185
40.229042,29.009052,44.5,-0.88,1.27,10.01,0.06,0.01,-0.01,2024-05-03 14:54:24.140,12.36111111111111,496590.4706790123,10.128543824262202
40.229042,29.009052,44.5,-0.62,1.1,9.53,0.05,0.01,-0.01,2024-05-03 14:54:25.140,12.36111111111111,496590.4706790123,9.613287679040923
40.229042,29.009052,44.5,-0.13,0.8,9.94,-0.0,-0.02,-0.01,2024-05-03 14:54:26.140,12.36111111111111,496590.4706790123,9.972988518994693
40.229042,29.009052,44.5,-1.15,1.04,10.37,-0.01,0.02,-0.02,2024-05-03 14:54:27.140,12.36111111111111,496590.4706790123,10.485275389802597
40.229042,29.009052,44.5,-0.34,1.37,9.6,0.02,0.0,-0.01,2024-05-03 14:54:28.140,12.36111111111111,496590.4706790123,9.703221114660842
40.229042,29.009052,44.5,-1.36,0.23,11.67,-0.0,0.0,-0.0,2024-05-03 14:54:29.140,12.36111111111111,496590.4706790123,11.751229722884323
40.228931,29.00905,43.63,-0.62,1.84,9.56,0.02,0.02,0.01,2024-05-03 14:54:30.140,12.119444444444444,477363.03433641966,9.755183237643463
40.228931,29.00905,43.63,-0.07,1.85,8.74,0.04,0.0,-0.01,2024-05-03 14:54:31.140,12.119444444444444,477363.03433641966,8.93392410981871
40.228931,29.00905,43.63,-1.75,1.21,9.18,0.0,0.02,-0.01,2024-05-03 14:54:32.140,12.119444444444444,477363.03433641966,9.42332213181742
40.228931,29.00905,43.63,-0.51,1.41,9.93,-0.02,-0.01,-0.02,2024-05-03 14:54:33.140,12.119444444444444,477363.03433641966,10.04256441353502
40.228931,29.00905,43.63,0.12,1.79,10.69,0.03,-0.01,-0.0,2024-05-03 14:54:34.140,12.119444444444444,477363.03433641966,10.839492608051357
40.228931,29.00905,43.63,0.05,1.12,10.35,-0.02,-0.01,-0.01,2024-05-03 14:54:35.140,12.119444444444444,477363.03433641966,10.410542733210406
40.228931,29.00905,43.63,-0.61,0.74,10.2,0.0,-0.01,-0.01,2024-05-03 14:54:36.140,12.119444444444444,477363.03433641966,10.244984138591919
40.228931,29.00905,43.63,-0.73,1.3,10.57,0.01,-0.01,-0.01,2024-05-03 14:54:37.140,12.119444444444444,477363.03433641966,10.674633483169341
40.228832,29.009046,37.85,-0.08,1.02,11.0,-0.01,-0.01,-0.01,2024-05-03 14:54:38.140,10.51388888888889,359261.04359567905,11.047479350512496
40.228832,29.009046,37.85,-0.63,1.24,9.78,0.01,-0.01,-0.01,2024-05-03 14:54:39.140,10.51388888888889,359261.04359567905,9.878405741818868
40.228744,29.009044,33.06,-0.67,1.61,10.13,0.01,-0.01,-0.01,2024-05-03 14:54:40.140,9.183333333333334,274084.2361111111,10.279002869928581
40.228744,29.009044,33.06,-0.78,1.16,9.63,0.0,-0.0,-0.01,2024-05-03 14:54:41.140,9.183333333333334,274084.2361111111,9.730924930344495
40.228744,29.009044,33.06,-0.59,1.14,9.52,0.02,-0.0,-0.01,2024-05-03 14:54:42.140,9.183333333333334,274084.2361111111,9.60614907233903
40.228668,29.00904,28.56,0.01,1.41,8.22,0.01,-0.0,-0.01,2024-05-03 14:54:43.140,7.933333333333334,204547.77777777778,8.340059951822889
40.228668,29.00904,28.56,-0.55,1.13,10.22,0.0,0.0,-0.0,2024-05-03 14:54:44.140,7.933333333333334,204547.77777777778,10.296980139827406
40.228607,29.009037,23.74,-0.69,1.64,10.42,0.02,0.02,-0.02,2024-05-03 14:54:45.140,6.594444444444444,141331.76697530862,10.570813592150795
40.228607,29.009037,23.74,-0.88,1.3,9.64,-0.0,0.02,-0.01,2024-05-03 14:54:46.140,6.594444444444444,141331.76697530862,9.766985205271892
40.228607,29.009037,23.74,-0.09,1.38,9.83,0.0,0.01,-0.01,2024-05-03 14:54:47.140,6.594444444444444,141331.76697530862,9.926802103396643
40.228607,29.009037,23.74,-0.77,1.44,10.18,0.02,0.01,-0.01,2024-05-03 14:54:48.140,6.594444444444444,141331.76697530862,10.310135789600444
40.228607,29.009037,23.74,-0.42,1.77,9.4,0.01,0.0,-0.01,2024-05-03 14:54:49.140,6.594444444444444,141331.76697530862,9.574408597923949
40.228607,29.009037,23.74,-1.33,0.93,9.51,0.02,0.01,-0.01,2024-05-03 14:54:50.140,6.594444444444444,141331.76697530862,9.647481536649863
40.228607,29.009037,23.74,-1.02,1.7,10.73,0.02,0.0,-0.02,2024-05-03 14:54:51.140,6.594444444444444,141331.76697530862,10.911613079650506
40.228557,29.009033,23.74,-0.41,1.0,10.18,0.01,0.0,-0.01,2024-05-03 14:54:52.140,6.594444444444444,141331.76697530862,10.23721153439744
40.228557,29.009033,23.74,-0.56,0.81,10.0,0.02,0.01,-0.0,2024-05-03 14:54:53.140,6.594444444444444,141331.76697530862,10.04836802669966
40.228523,29.009031,11.85,-0.56,0.79,10.23,0.02,0.01,-0.01,2024-05-03 14:54:54.140,3.2916666666666665,35213.97569444444,10.275728684623783
40.228523,29.009031,11.85,-0.41,0.29,10.19,0.0,0.0,-0.01,2024-05-03 14:54:55.140,3.2916666666666665,35213.97569444444,10.202367372330796
40.228523,29.009031,11.85,-0.42,0.18,10.4,0.01,-0.0,-0.01,2024-05-03 14:54:56.140,3.2916666666666665,35213.97569444444,10.410033621463478
40.228523,29.009031,11.85,-0.28,0.12,10.23,0.01,-0.02,-0.01,2024-05-03 14:54:57.140,3.2916666666666665,35213.97569444444,10.234534674326918
40.228412,29.009023,12.06,-0.77,-0.68,10.23,0.02,0.01,-0.01,2024-05-03 14:54:58.140,3.35,36473.125,10.281449314177452
40.228412,29.009023,12.06,-0.5,-1.04,9.62,0.0,0.01,-0.01,2024-05-03 14:54:59.140,3.35,36473.125,9.688962792786437
40.228332,29.009019,18.0,-0.5,-0.48,8.43,0.0,0.0,-0.02,2024-05-03 14:55:00.140,5.0,81250.0,8.458445483657147
40.228286,29.009017,19.87,-0.69,0.33,10.4,0.04,-0.01,-0.01,2024-05-03 14:55:01.140,5.519444444444445,99008.8676697531,10.428087072900762
40.228286,29.009017,19.87,-0.09,-0.34,9.22,0.0,-0.0,-0.01,2024-05-03 14:55:02.140,5.519444444444445,99008.8676697531,9.226705804348592
40.228286,29.009017,19.87,-0.78,-0.17,9.47,0.02,0.0,-0.02,2024-05-03 14:55:03.140,5.519444444444445,99008.8676697531,9.503588795818136
40.228187,29.009016,20.41,-0.25,-0.63,9.62,0.01,0.02,-0.02,2024-05-03 14:55:04.140,5.669444444444444,104463.45100308642,9.643847779802416
40.228134,29.009014,20.0,-1.07,-0.36,10.97,-0.0,0.02,-0.03,2024-05-03 14:55:05.140,5.555555555555555,100308.64197530864,11.027937250456226
40.228084,29.00901,19.82,-1.62,-0.78,11.64,0.0,-0.0,-0.07,2024-05-03 14:55:06.140,5.5055555555555555,98511.21141975308,11.778047376369312
40.228084,29.00901,19.82,-1.22,-0.23,10.23,0.02,0.0,-0.07,2024-05-03 14:55:07.140,5.5055555555555555,98511.21141975308,10.30505701100193
40.228084,29.00901,19.82,-0.77,0.08,9.5,0.02,-0.01,-0.08,2024-05-03 14:55:08.140,5.5055555555555555,98511.21141975308,9.531489915013287
40.227832,29.009229,14.93,1.81,-0.95,9.99,-0.03,-0.04,0.29,2024-05-03 14:55:09.140,4.147222222222222,55898.21952160494,10.196994655289371
40.22787,29.009252,18.56,1.25,-1.47,11.01,0.01,0.04,0.21,2024-05-03 14:55:10.140,5.155555555555556,86384.19753086421,11.177812845096307
40.22787,29.009252,18.56,1.09,-1.1,10.36,0.01,0.04,0.2,2024-05-03 14:55:11.140,5.155555555555556,86384.19753086421,10.475099044877808
40.22787,29.009252,18.56,1.22,-1.01,9.79,0.0,0.04,0.17,2024-05-03 14:55:12.140,5.155555555555556,86384.19753086421,9.917287935721136
40.22787,29.009252,18.56,1.22,-1.29,9.79,-0.03,0.03,0.16,2024-05-03 14:55:13.140,5.155555555555556,86384.19753086421,9.94970351317063
40.22787,29.009252,18.56,0.59,-1.12,11.83,0.01,0.04,0.15,2024-05-03 14:55:14.140,5.155555555555556,86384.19753086421,11.897537560352562
40.22787,29.009252,18.56,0.44,-0.92,12.57,0.01,0.04,0.14,2024-05-03 14:55:15.140,5.155555555555556,86384.19753086421,12.611300488054354
40.227931,29.009263,24.28,0.8,-1.14,8.12,0.01,0.03,0.11,2024-05-03 14:55:16.140,6.7444444444444445,147834.47530864197,8.238567836705599
40.227931,29.009263,24.28,0.6,-1.36,11.09,-0.02,0.01,0.09,2024-05-03 14:55:17.140,6.7444444444444445,147834.47530864197,11.189177807149191
40.227931,29.009263,24.28,0.89,-1.37,8.43,0.02,0.01,0.07,2024-05-03 14:55:18.140,6.7444444444444445,147834.47530864197,8.586844589253959
40.227931,29.009263,24.28,0.08,-1.02,11.97,-0.01,0.01,0.06,2024-05-03 14:55:19.140,6.7444444444444445,147834.47530864197,12.013646407315308
40.227931,29.009263,24.28,0.52,-1.97,8.31,0.02,0.01,0.06,2024-05-03 14:55:20.140,6.7444444444444445,147834.47530864197,8.55613230379241
40.227931,29.009263,24.28,0.28,-1.5,8.43,0.04,0.01,0.05,2024-05-03 14:55:21.140,6.7444444444444445,147834.47530864197,8.566988969293703
40.227931,29.009263,24.28,0.86,-0.61,11.19,0.02,-0.0,0.04,2024-05-03 14:55:22.140,6.7444444444444445,147834.47530864197,11.239564048485153
40.227931,29.009263,24.28,0.43,-1.31,8.61,0.01,0.01,0.03,2024-05-03 14:55:23.140,6.7444444444444445,147834.47530864197,8.719696095621682
40.227931,29.009263,24.28,0.35,-1.55,10.37,-0.0,0.02,0.03,2024-05-03 14:55:24.140,6.7444444444444445,147834.47530864197,10.491039033384634
40.227931,29.009263,24.28,0.48,-1.1,9.91,0.01,0.01,0.03,2024-05-03 14:55:25.140,6.7444444444444445,147834.47530864197,9.98240952876609
40.227931,29.009263,24.28,0.06,-0.97,10.6,-0.02,0.02,0.02,2024-05-03 14:55:26.140,6.7444444444444445,147834.47530864197,10.644458652275372
40.227931,29.009263,24.28,0.51,-1.17,9.96,0.01,0.03,0.03,2024-05-03 14:55:27.140,6.7444444444444445,147834.47530864197,10.041444119248984
40.228,29.009263,29.5,0.13,-1.25,9.44,0.03,0.01,0.02,2024-05-03 14:55:28.140,8.194444444444445,218233.98919753087,9.523287247584207
40.228,29.009263,29.5,-0.03,-0.97,8.36,0.03,0.0,0.01,2024-05-03 14:55:29.140,8.194444444444445,218233.98919753087,8.416139257403003
40.228,29.009263,29.5,-0.25,-1.42,8.99,0.02,0.01,0.0,2024-05-03 14:55:30.140,8.194444444444445,218233.98919753087,9.104888796685
40.228,29.009263,29.5,0.09,-1.13,10.31,-0.0,0.01,-0.01,2024-05-03 14:55:31.140,8.194444444444445,218233.98919753087,10.372130928599002
40.228,29.009263,29.5,-0.16,-0.79,9.13,0.02,0.01,-0.01,2024-05-03 14:55:32.140,8.194444444444445,218233.98919753087,9.16551144235825
40.228,29.009263,29.5,-0.57,-1.15,11.12,-0.01,0.02,-0.03,2024-05-03 14:55:33.140,8.194444444444445,218233.98919753087,11.193828656898406
40.228084,29.009263,33.43,-0.01,-0.26,10.47,0.04,-0.0,-0.01,2024-05-03 14:55:34.140,9.286111111111111,280253.54359567905,10.473232547785809
40.228084,29.009263,33.43,-0.45,-1.2,9.95,0.01,0.0,-0.03,2024-05-03 14:55:35.140,9.286111111111111,280253.54359567905,10.032198163912033
40.228084,29.009263,33.43,-0.27,-1.59,9.81,-0.01,0.0,-0.03,2024-05-03 14:55:36.140,9.286111111111111,280253.54359567905,9.941684967851275
40.228084,29.009263,33.43,-0.94,-0.99,10.06,0.03,0.01,-0.03,2024-05-03 14:55:37.140,9.286111111111111,280253.54359567905,10.152206656683068
40.228179,29.009265,38.1,-0.16,-0.97,9.62,0.03,0.0,-0.03,2024-05-03 14:55:38.140,10.583333333333334,364022.5694444445,9.670103412063387
40.228179,29.009265,38.1,-0.77,-1.25,10.57,-0.0,0.01,-0.03,2024-05-03 14:55:39.140,10.583333333333334,364022.5694444445,10.671471313741138
40.228179,29.009265,38.1,-0.43,-1.17,10.03,0.01,0.0,-0.02,2024-05-03 14:55:40.140,10.583333333333334,364022.5694444445,10.107160827848737
40.228179,29.009265,38.1,-0.94,-1.19,9.57,-0.0,0.01,-0.03,2024-05-03 14:55:41.140,10.583333333333334,364022.5694444445,9.68940658657691
40.228279,29.009263,40.86,-0.64,-1.12,9.55,0.0,-0.01,-0.02,2024-05-03 14:55:42.140,11.35,418673.12499999994,9.63672662266602
40.228279,29.009263,40.86,0.09,-1.34,9.86,-0.03,-0.02,-0.03,2024-05-03 14:55:43.140,11.35,418673.12499999994,9.95104517123704
40.228389,29.009263,43.82,-0.23,-0.87,10.57,0.02,-0.01,-0.0,2024-05-03 14:55:44.140,12.172222222222222,481529.72993827163,10.608237365368481
40.228389,29.009263,43.82,-0.18,-1.32,10.64,0.03,0.01,-0.0,2024-05-03 14:55:45.140,12.172222222222222,481529.72993827163,10.723077916344728
40.228389,29.009263,43.82,0.21,-0.88,11.81,-0.0,-0.01,-0.0,2024-05-03 14:55:46.140,12.172222222222222,481529.72993827163,11.844602146125466
40.228504,29.009267,46.61,-0.07,-0.75,9.96,-0.01,-0.01,-0.01,2024-05-03 14:55:47.140,12.947222222222223,544799.3306327161,9.988443322159865
40.228504,29.009267,46.61,-0.12,-0.94,10.74,0.05,0.0,-0.0,2024-05-03 14:55:48.140,12.947222222222223,544799.3306327161,10.78172527937899
40.228504,29.009267,46.61,-0.12,-0.79,10.88,0.02,0.02,0.0,2024-05-03 14:55:49.140,12.947222222222223,544799.3306327161,10.909303369143238
40.228626,29.009267,48.58,0.18,-1.22,10.21,-0.01,0.01,-0.01,2024-05-03 14:55:50.140,13.494444444444444,591825.1003086419,10.284206337875569
40.228626,29.009267,48.58,-0.09,-0.25,10.12,-0.0,-0.02,-0.01,2024-05-03 14:55:51.140,13.494444444444444,591825.1003086419,10.123487541356486
40.228752,29.009267,51.32,-0.39,-0.76,9.74,-0.0,-0.02,-0.01,2024-05-03 14:55:52.140,14.255555555555556,660467.8086419754,9.777387176541595
40.228752,29.009267,51.32,-0.1,-0.89,10.0,0.01,-0.01,-0.01,2024-05-03 14:55:53.140,14.255555555555556,660467.8086419754,10.040024900367529
40.228752,29.009267,51.32,0.05,-0.48,10.24,0.02,0.01,-0.0,2024-05-03 14:55:54.140,14.255555555555556,660467.8086419754,10.25136576266792
40.228752,29.009267,51.32,0.15,-0.56,9.64,0.01,0.01,-0.01,2024-05-03 14:55:55.140,14.255555555555556,660467.8086419754,9.657416838886059
40.228752,29.009267,51.32,0.41,-0.72,9.74,-0.0,0.02,-0.01,2024-05-03 14:55:56.140,14.255555555555556,660467.8086419754,9.77517774774454
40.228752,29.009267,51.32,-0.47,-1.11,10.36,-0.01,0.01,-0.01,2024-05-03 14:55:57.140,14.255555555555556,660467.8086419754,10.429889740548555
40.228752,29.009267,51.32,-0.06,-0.51,9.22,-0.0,0.01,-0.02,2024-05-03 14:55:58.140,14.255555555555556,660467.8086419754,9.234289360855009
40.228752,29.009267,51.32,-0.24,-1.16,10.18,0.01,-0.0,-0.01,2024-05-03 14:55:59.140,14.255555555555556,660467.8086419754,10.248687720874317
40.228885,29.009267,52.36,-0.11,-1.33,9.56,-0.0,-0.0,-0.01,2024-05-03 14:56:00.140,14.544444444444444,687507.8086419753,9.652699104395621
40.228885,29.009267,52.36,-0.39,-0.73,10.11,0.04,0.0,-0.0,2024-05-03 14:56:01.140,14.544444444444444,687507.8086419753,10.14382077917389
40.228885,29.009267,52.36,0.08,-0.58,9.03,0.04,0.01,-0.01,2024-05-03 14:56:02.140,14.544444444444444,687507.8086419753,9.04896126635538
40.228885,29.009267,52.36,0.09,-0.42,10.32,0.0,0.01,-0.01,2024-05-03 14:56:03.140,14.544444444444444,687507.8086419753,10.32893508547711
40.228885,29.009267,52.36,-0.41,-0.37,10.99,0.01,0.02,-0.01,2024-05-03 14:56:04.140,14.544444444444444,687507.8086419753,11.003867501928584
40.229026,29.009273,55.39,0.09,-0.91,9.97,-0.0,-0.01,-0.02,2024-05-03 14:56:05.140,15.386111111111111,769380.3491512345,10.011847981266996
40.229026,29.009273,55.39,-0.83,-0.76,9.73,0.02,0.01,-0.01,2024-05-03 14:56:06.140,15.386111111111111,769380.3491512345,9.794866002146227
40.229026,29.009273,55.39,0.16,-0.15,9.43,-0.02,0.01,-0.01,2024-05-03 14:56:07.140,15.386111111111111,769380.3491512345,9.432550026371448
40.229026,29.009273,55.39,-0.22,-0.61,9.3,0.01,-0.0,-0.01,2024-05-03 14:56:08.140,15.386111111111111,769380.3491512345,9.322580114968174
40.229026,29.009273,55.39,-0.34,-0.41,12.35,-0.02,0.01,-0.01,2024-05-03 14:56:09.140,15.386111111111111,769380.3491512345,12.361480493856712
40.229026,29.009273,55.39,0.86,-0.88,8.33,0.01,-0.0,-0.01,2024-05-03 14:56:10.140,15.386111111111111,769380.3491512345,8.420385976901533
40.229026,29.009273,55.39,0.02,-0.89,9.55,0.02,0.01,-0.01,2024-05-03 14:56:11.140,15.386111111111111,769380.3491512345,9.591402400066427
40.229026,29.009273,55.39,-0.52,-0.06,12.38,-0.01,0.02,-0.01,2024-05-03 14:56:12.140,15.386111111111111,769380.3491512345,12.391061294336334
40.229167,29.009277,56.91,-0.49,-0.64,9.59,0.0,0.02,-0.01,2024-05-03 14:56:13.140,15.808333333333334,812186.0590277778,9.623814212670567
40.229167,29.009277,56.91,-0.07,-0.63,10.3,-0.01,-0.0,-0.02,2024-05-03 14:56:14.140,15.808333333333334,812186.0590277778,10.31948642132931
40.229167,29.009277,56.91,-0.01,-0.2,10.93,0.0,-0.0,-0.01,2024-05-03 14:56:15.140,15.808333333333334,812186.0590277778,10.931834246822442
40.229167,29.009277,56.91,-0.94,-0.72,6.17,0.0,-0.01,-0.0,2024-05-03 14:56:16.140,15.808333333333334,812186.0590277778,6.282587046750725
40.229167,29.009277,56.91,-0.04,-0.64,11.55,-0.02,-0.01,-0.01,2024-05-03 14:56:17.140,15.808333333333334,812186.0590277778,11.567787169549758
40.229167,29.009277,56.91,-0.06,-0.74,9.77,0.02,0.01,-0.0,2024-05-03 14:56:18.140,15.808333333333334,812186.0590277778,9.798168196147685
40.229312,29.009283,58.43,0.05,-0.65,9.8,0.01,0.02,-0.0,2024-05-03 14:56:19.140,16.230555555555554,856150.5343364197,9.821659737539273
40.229312,29.009283,58.43,-0.3,-0.95,9.47,0.01,0.02,-0.01,2024-05-03 14:56:20.140,16.230555555555554,856150.5343364197,9.522258135547473
40.229312,29.009283,58.43,0.12,-0.6,10.04,0.0,0.02,-0.01,2024-05-03 14:56:21.140,16.230555555555554,856150.5343364197,10.058628137077141
40.229312,29.009283,58.43,-0.74,-0.59,9.5,0.01,0.02,-0.01,2024-05-03 14:56:22.140,16.230555555555554,856150.5343364197,9.547025714849626
40.229312,29.009283,58.43,-0.41,-0.26,11.28,-0.03,0.01,-0.01,2024-05-03 14:56:23.140,16.230555555555554,856150.5343364197,11.290442861110453
40.229312,29.009283,58.43,-0.81,-0.5,10.22,-0.03,-0.02,-0.02,2024-05-03 14:56:24.140,16.230555555555554,856150.5343364197,10.264234019156033
40.229312,29.009283,58.43,-0.8,-0.05,11.08,0.03,-0.01,-0.02,2024-05-03 14:56:25.140,16.230555555555554,856150.5343364197,11.108955846523111
40.229465,29.009288,60.43,-0.06,0.06,8.95,0.01,-0.01,-0.01,2024-05-03 14:56:26.140,16.78611111111111,915763.9602623456,8.950402225598578
40.229465,29.009288,60.43,0.12,0.34,9.07,0.02,-0.03,-0.0,2024-05-03 14:56:27.140,16.78611111111111,915763.9602623456,9.07716365391745
40.229465,29.009288,60.43,-0.17,-0.24,9.85,-0.02,-0.02,-0.01,2024-05-03 14:56:28.140,16.78611111111111,915763.9602623456,9.854389884716355
40.229465,29.009288,60.43,-0.39,0.27,10.33,0.01,0.0,-0.02,2024-05-03 14:56:29.140,16.78611111111111,915763.9602623456,10.34088487509652
40.229465,29.009288,60.43,-0.69,0.12,9.8,0.02,-0.01,-0.01,2024-05-03 14:56:30.140,16.78611111111111,915763.9602623456,9.824993638674787
40.229465,29.009288,60.43,-0.01,0.55,10.86,0.01,-0.02,0.0,2024-05-03 14:56:31.140,16.78611111111111,915763.9602623456,10.873922935169256
40.229465,29.009288,60.43,-0.0,0.81,10.04,0.01,0.0,0.0,2024-05-03 14:56:32.140,16.78611111111111,915763.9602623456,10.072621307286399
40.22961,29.009292,60.43,-0.32,0.65,11.81,0.0,-0.01,-0.01,2024-05-03 14:56:33.140,16.78611111111111,915763.9602623456,11.83220182383651
40.22961,29.009292,60.43,-0.23,1.17,8.9,0.01,-0.0,-0.01,2024-05-03 14:56:34.140,16.78611111111111,915763.9602623456,8.979521145361819
40.22961,29.009292,60.43,-0.3,0.58,9.81,-0.02,0.0,-0.01,2024-05-03 14:56:35.140,16.78611111111111,915763.9602623456,9.831708905373471
40.22961,29.009292,60.43,0.26,0.67,9.0,0.0,0.01,-0.01,2024-05-03 14:56:36.140,16.78611111111111,915763.9602623456,9.028648846865183
40.22961,29.009292,60.43,-0.28,0.79,9.13,0.0,0.01,-0.01,2024-05-03 14:56:37.140,16.78611111111111,915763.9602623456,9.168391352903736
40.22961,29.009292,60.43,-0.42,0.61,11.35,-0.03,0.01,-0.01,2024-05-03 14:56:38.140,16.78611111111111,915763.9602623456,11.374137329925288
40.22961,29.009292,60.43,-0.6,0.94,10.48,0.03,0.01,-0.01,2024-05-03 14:56:39.140,16.78611111111111,915763.9602623456,10.53916505231795
40.22961,29.009292,60.43,-0.32,0.58,9.47,0.03,0.02,-0.0,2024-05-03 14:56:40.140,16.78611111111111,915763.9602623456,9.493139628173601
40.229755,29.009294,55.89,-1.38,0.93,10.81,0.01,0.02,-0.01,2024-05-03 14:56:41.140,15.525,783333.2812500001,10.937339713111228
40.229755,29.009294,55.89,-0.61,0.42,10.58,-0.02,0.0,-0.01,2024-05-03 14:56:42.140,15.525,783333.2812500001,10.605889873084672
40.229755,29.009294,55.89,-0.27,0.8,9.9,0.04,0.0,-0.01,2024-05-03 14:56:43.140,15.525,783333.2812500001,9.935939814632535
40.229755,29.009294,55.89,-1.12,1.49,11.03,0.05,0.0,-0.0,2024-05-03 14:56:44.140,15.525,783333.2812500001,11.186393520701834
40.229755,29.009294,55.89,-0.15,0.95,8.71,0.0,-0.03,-0.0,2024-05-03 14:56:45.140,15.525,783333.2812500001,8.762939004694715
40.229755,29.009294,55.89,-0.64,0.53,9.77,0.02,-0.02,-0.01,2024-05-03 14:56:46.140,15.525,783333.2812500001,9.805274091018568
40.229755,29.009294,55.89,-0.9,0.45,12.22,-0.02,-0.01,-0.01,2024-05-03 14:56:47.140,15.525,783333.2812500001,12.261357999830198
40.229755,29.009294,55.89,-1.11,0.68,10.77,0.01,-0.02,-0.01,2024-05-03 14:56:48.140,15.525,783333.2812500001,10.848382367892459
