Latitude,Longitude,Speed,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
40.229312,29.009283,58.43,0.05,-0.65,9.8,0.01,0.02,-0.0
40.229312,29.009283,58.43,-0.3,-0.95,9.47,0.01,0.02,-0.01
40.229312,29.009283,58.43,0.12,-0.6,10.04,0.0,0.02,-0.01
40.229312,29.009283,58.43,-0.74,-0.59,9.5,0.01,0.02,-0.01
40.229312,29.009283,58.43,-0.41,-0.26,11.28,-0.03,0.01,-0.01
40.229312,29.009283,58.43,-0.81,-0.5,10.22,-0.03,-0.02,-0.02
40.229312,29.009283,58.43,-0.8,-0.05,11.08,0.03,-0.01,-0.02
40.229465,29.009288,60.43,-0.06,0.06,8.95,0.01,-0.01,-0.01
40.229465,29.009288,60.43,0.12,0.34,9.07,0.02,-0.03,-0.0
40.229465,29.009288,60.43,-0.17,-0.24,9.85,-0.02,-0.02,-0.01
40.229465,29.009288,60.43,-0.39,0.27,10.33,0.01,0.0,-0.02
40.229465,29.009288,60.43,-0.69,0.12,9.8,0.02,-0.01,-0.01
40.229465,29.009288,60.43,-0.01,0.55,10.86,0.01,-0.02,0.0
40.229465,29.009288,60.43,-0.0,0.81,10.04,0.01,0.0,0.0
40.22961,29.009292,60.43,-0.32,0.65,11.81,0.0,-0.01,-0.01
40.22961,29.009292,60.43,-0.23,1.17,8.9,0.01,-0.0,-0.01
40.22961,29.009292,60.43,-0.3,0.58,9.81,-0.02,0.0,-0.01
40.22961,29.009292,60.43,0.26,0.67,9.0,0.0,0.01,-0.01
40.22961,29.009292,60.43,-0.28,0.79,9.13,0.0,0.01,-0.01
40.22961,29.009292,60.43,-0.42,0.61,11.35,-0.03,0.01,-0.01
40.22961,29.009292,60.43,-0.6,0.94,10.48,0.03,0.01,-0.01
40.22961,29.009292,60.43,-0.32,0.58,9.47,0.03,0.02,-0.0
40.229755,29.009294,55.89,-1.38,0.93,10.81,0.01,0.02,-0.01
40.229755,29.009294,55.89,-0.61,0.42,10.58,-0.02,0.0,-0.01
40.229755,29.009294,55.89,-0.27,0.8,9.9,0.04,0.0,-0.01
40.229755,29.009294,55.89,-1.12,1.49,11.03,0.05,0.0,-0.0
40.229755,29.009294,55.89,-0.15,0.95,8.71,0.0,-0.03,-0.0
40.229755,29.009294,55.89,-0.64,0.53,9.77,0.02,-0.02,-0.01
40.229755,29.009294,55.89,-0.9,0.45,12.22,-0.02,-0.01,-0.01
40.229755,29.009294,55.89,-1.11,0.68,10.77,0.01,-0.02,-0.01
40.229755,29.009294,55.89,-0.86,1.18,10.25,-0.01,-0.0,-0.01
40.229755,29.009294,55.89,-0.22,1.09,10.19,0.02,-0.01,-0.01
40.229755,29.009294,55.89,-1.33,0.24,9.99,0.04,0.02,-0.01
40.229755,29.009294,55.89,-0.54,1.07,10.63,0.01,-0.01,-0.01
40.229755,29.009294,55.89,-0.52,0.65,10.22,0.04,-0.01,-0.01
40.229755,29.009294,55.89,-1.2,0.39,10.79,-0.01,-0.0,-0.03
40.229755,29.009294,55.89,-0.19,0.63,9.9,0.0,0.0,-0.01
40.230014,29.00929,49.43,-0.23,0.71,10.61,-0.03,-0.01,-0.0
40.230014,29.00929,49.43,-0.63,1.07,9.32,0.03,-0.0,0.0
40.230014,29.00929,49.43,-0.19,0.74,11.02,-0.03,-0.0,-0.02
40.230014,29.00929,49.43,-0.34,0.76,9.03,-0.02,-0.02,-0.02
40.230133,29.009294,47.28,0.46,1.0,11.29,-0.03,-0.01,-0.02
40.230133,29.009294,47.28,-0.46,1.09,8.5,0.02,-0.0,-0.01
40.230133,29.009294,47.28,-0.7,1.18,10.17,0.02,0.01,-0.01
40.230133,29.009294,47.28,-0.89,1.39,10.53,0.01,0.0,0.0
40.230247,29.009298,43.56,-0.21,0.52,11.19,-0.01,-0.01,-0.0
40.230247,29.009298,43.56,-0.44,0.53,10.3,-0.0,0.01,-0.01
40.230247,29.009298,43.56,-0.61,0.85,10.69,-0.01,0.01,-0.0
40.230247,29.009298,43.56,0.93,-0.04,9.54,0.0,-0.01,-0.01
40.230247,29.009298,43.56,-0.51,0.61,9.19,0.03,0.01,0.01
40.230247,29.009298,43.56,-0.7,0.21,11.89,-0.03,-0.01,-0.01
40.230247,29.009298,43.56,-1.44,0.15,10.88,-0.01,0.0,0.0
40.23035,29.009298,41.02,-0.61,0.15,10.77,-0.02,-0.01,-0.01
40.23035,29.009298,41.02,-0.5,0.37,11.63,0.0,-0.02,-0.01
40.23035,29.009298,41.02,0.1,0.53,10.12,0.01,-0.02,-0.01
40.23035,29.009298,41.02,-0.59,0.59,9.76,0.02,-0.01,-0.0
40.23035,29.009298,41.02,-0.01,0.6,9.64,0.03,0.0,-0.01
40.23035,29.009298,41.02,-0.32,0.79,10.56,-0.0,-0.0,-0.01
40.230453,29.009302,39.06,-0.22,0.35,10.42,0.01,-0.0,-0.01
40.230453,29.009302,39.06,-0.38,0.91,9.98,-0.0,-0.01,-0.02
40.230545,29.009305,36.74,-0.36,0.79,10.38,0.02,0.01,-0.02
40.230545,29.009305,36.74,-0.55,0.48,10.11,0.02,-0.0,-0.02
40.230545,29.009305,36.74,-0.7,0.79,10.11,0.0,-0.0,-0.02
40.230632,29.009309,33.76,-0.45,0.45,9.57,-0.01,0.01,-0.02
40.230632,29.009309,33.76,-0.04,0.81,9.24,0.03,0.0,-0.03
40.230632,29.009309,33.76,-0.24,1.06,10.18,0.02,0.0,-0.03
40.230632,29.009309,33.76,-0.63,0.8,10.13,0.01,0.01,-0.04
40.230632,29.009309,33.76,-0.16,0.91,8.95,0.01,0.0,-0.04
40.230632,29.009309,33.76,-0.62,0.64,8.72,0.01,0.01,-0.04
40.230712,29.009315,31.22,-0.46,0.48,9.52,0.0,-0.01,-0.04
40.230712,29.009315,31.22,-0.47,1.15,9.69,0.02,-0.01,-0.04
40.231044,29.009197,13.37,1.53,0.36,9.89,0.01,-0.02,0.37
40.231044,29.009197,13.37,1.54,0.35,10.08,0.01,0.01,0.39
40.23104,29.009157,12.58,1.42,0.52,10.04,0.01,-0.0,0.37
40.230949,29.009059,19.15,1.04,-1.01,9.88,0.02,0.02,0.21
40.230949,29.009059,19.15,1.18,-1.2,9.88,-0.03,0.02,0.21
40.230949,29.009059,19.15,1.19,-1.35,10.49,0.02,-0.0,0.16
40.230899,29.009052,20.17,0.17,-0.95,9.44,0.01,0.0,0.12
40.230899,29.009052,20.17,0.33,-1.23,10.33,-0.0,0.01,0.1
40.230899,29.009052,20.17,0.48,-0.75,10.02,-0.01,0.02,0.07
40.230899,29.009052,20.17,-0.05,-1.21,10.46,-0.02,0.02,0.05
40.230899,29.009052,20.17,0.62,-1.5,11.24,-0.02,0.02,0.04
40.230899,29.009052,20.17,0.07,-0.69,10.05,-0.01,0.02,0.03
40.230899,29.009052,20.17,-0.37,-1.34,10.01,-0.0,0.02,0.02
40.230899,29.009052,20.17,-0.23,-1.39,10.67,-0.0,0.01,0.02
40.230899,29.009052,20.17,-0.28,-1.56,9.9,0.0,0.01,0.0
40.230899,29.009052,20.17,-0.37,-1.22,8.96,-0.02,0.01,-0.0
40.230838,29.009048,23.96,-0.41,-1.39,9.0,0.0,-0.01,-0.01
40.230838,29.009048,23.96,-0.55,-1.23,10.92,0.03,0.0,-0.01
40.230838,29.009048,23.96,-0.02,-1.37,8.52,0.03,-0.01,-0.02
40.230838,29.009048,23.96,-0.84,-0.91,12.39,0.01,0.0,-0.02
40.230838,29.009048,23.96,0.05,-1.41,8.26,0.03,-0.01,-0.03
40.230838,29.009048,23.96,-0.21,-0.7,11.42,0.02,0.01,-0.02
40.230838,29.009048,23.96,0.03,-1.16,10.6,-0.03,-0.0,-0.02
40.230838,29.009048,23.96,-0.63,-1.13,9.53,0.01,-0.01,-0.01
40.23077,29.009044,29.56,-0.5,-0.93,10.24,-0.0,-0.0,-0.01
40.23077,29.009044,29.56,-0.23,-1.27,9.81,0.0,-0.0,-0.01
40.23077,29.009044,29.56,-0.43,-1.48,10.05,-0.0,0.0,-0.01
40.23077,29.009044,29.56,-0.04,-1.31,8.95,0.01,-0.0,-0.01
40.23077,29.009044,29.56,-0.33,-0.96,9.57,0.01,0.01,-0.0
40.23077,29.009044,29.56,-0.1,-1.04,10.97,0.03,0.01,-0.0
40.230697,29.009035,28.11,0.52,-1.14,10.3,0.02,0.01,-0.0
40.230625,29.009031,29.37,-0.59,-0.93,9.68,0.05,-0.01,0.01
40.230625,29.009031,29.37,-0.37,-0.85,10.41,-0.01,-0.01,-0.0
40.230625,29.009031,29.37,0.22,-1.28,10.85,0.01,0.0,0.01
40.230529,29.009027,37.84,-0.47,-1.19,10.97,-0.01,0.0,-0.0
40.230529,29.009027,37.84,-0.2,-1.22,10.01,0.01,0.01,-0.0
40.230529,29.009027,37.84,0.0,-1.22,9.64,0.01,0.01,0.0
40.230529,29.009027,37.84,-0.36,-1.22,10.01,0.01,0.01,-0.01
40.230529,29.009027,37.84,-0.2,-1.35,11.42,0.01,0.01,-0.01
40.230426,29.009025,40.15,-0.52,-1.2,10.94,0.0,-0.0,-0.0
40.230319,29.009027,42.69,-0.02,-0.67,10.93,0.04,-0.03,0.0
40.230319,29.009027,42.69,0.3,-0.26,10.02,-0.04,-0.02,-0.0
40.230205,29.009025,47.15,-0.18,-0.16,10.09,0.06,0.02,-0.01
40.230205,29.009025,47.15,-0.13,-0.68,10.1,0.0,0.02,-0.0
40.230205,29.009025,47.15,-0.15,-0.26,11.33,0.02,0.02,-0.01
40.230083,29.009027,48.23,-0.11,-0.22,9.47,-0.01,0.02,-0.01
40.230083,29.009027,48.23,-0.3,0.29,9.96,0.02,0.01,-0.01
40.230083,29.009027,48.23,-0.59,-0.06,10.98,-0.0,-0.0,-0.01
40.229957,29.009027,48.89,-0.31,-0.51,10.03,-0.01,-0.02,-0.01
40.229957,29.009027,48.89,-0.93,-0.68,11.6,0.02,-0.0,-0.01
40.229957,29.009027,48.89,0.04,0.04,10.58,-0.01,-0.03,-0.01
40.229957,29.009027,48.89,-0.35,-0.45,11.5,0.04,-0.0,-0.01
40.229839,29.009029,47.37,-0.47,-0.49,9.56,0.03,0.02,0.0
40.229839,29.009029,47.37,-0.51,-0.09,9.27,0.0,-0.01,-0.01
40.229839,29.009029,47.37,-0.57,0.07,9.97,-0.02,-0.0,-0.02
40.229839,29.009029,47.37,-0.69,-0.06,10.04,0.02,-0.0,-0.01
40.229602,29.009031,46.26,-0.23,0.13,9.36,0.04,0.02,-0.0
40.229602,29.009031,46.26,-0.42,0.3,10.57,0.03,0.0,-0.02
40.229602,29.009031,46.26,-0.11,-0.28,10.25,-0.0,-0.02,-0.02
40.229602,29.009031,46.26,-0.63,-0.4,10.38,0.02,-0.02,-0.01
40.22948,29.009031,48.69,-0.8,0.07,10.01,0.01,0.0,0.0
40.22948,29.009031,48.69,-0.59,0.07,11.22,0.02,0.01,-0.01
40.229362,29.009031,45.8,-0.7,0.11,10.62,0.0,0.03,-0.01
40.229362,29.009031,45.8,-0.19,-0.18,9.82,0.01,0.01,-0.01
40.229362,29.009031,45.8,-0.85,-0.02,11.24,0.02,0.01,-0.01
40.229362,29.009031,45.8,-0.36,-0.43,9.6,0.03,-0.0,-0.01
40.229362,29.009031,45.8,-0.82,-0.32,9.85,0.01,-0.01,-0.0
40.229362,29.009031,45.8,-0.35,0.02,10.66,-0.03,0.0,-0.01
40.229251,29.009031,44.39,-0.51,0.51,9.47,0.01,-0.01,-0.0
40.229251,29.009031,44.39,-0.4,-0.32,11.26,0.04,0.01,-0.01
40.229251,29.009031,44.39,-0.51,-0.2,10.79,0.02,-0.01,-0.0
40.229251,29.009031,44.39,-0.23,0.14,10.09,0.01,-0.01,-0.01
40.229251,29.009031,44.39,-0.17,0.25,11.01,-0.02,0.0,-0.01
40.229251,29.009031,44.39,-0.8,-0.06,10.16,0.01,0.01,-0.01
40.229251,29.009031,44.39,-0.29,-0.22,10.07,0.02,-0.0,-0.0
40.229251,29.009031,44.39,0.44,0.25,8.18,0.01,-0.0,-0.01
40.229251,29.009031,44.39,-1.02,0.04,10.19,0.03,0.0,-0.0
40.229251,29.009031,44.39,-0.18,0.02,9.7,0.03,0.0,-0.0
40.229026,29.009031,44.6,-0.63,0.07,9.86,0.01,0.01,-0.01
40.229026,29.009031,44.6,-0.46,-0.83,12.27,-0.04,0.01,-0.02
40.229026,29.009031,44.6,0.13,0.66,9.09,0.04,0.0,-0.0
40.229026,29.009031,44.6,-0.13,1.46,9.84,0.01,-0.01,-0.01
40.229026,29.009031,44.6,0.13,0.93,10.39,0.0,-0.01,-0.0
40.229026,29.009031,44.6,-0.52,1.62,11.73,-0.01,0.0,-0.02
40.229026,29.009031,44.6,-0.83,1.41,5.18,-0.03,0.03,0.0
40.229026,29.009031,44.6,-0.15,1.3,12.45,0.0,0.0,-0.01
40.229026,29.009031,44.6,-0.64,1.2,10.69,0.03,0.02,-0.02
40.229026,29.009031,44.6,0.31,1.77,8.84,-0.0,-0.01,0.01
40.228912,29.009027,44.1,-0.29,1.0,9.6,0.03,-0.0,-0.01
40.228912,29.009027,44.1,-0.71,0.88,10.75,0.03,0.0,-0.0
40.228912,29.009027,44.1,-0.94,1.08,10.03,0.01,0.01,-0.01
40.228912,29.009027,44.1,-0.23,1.2,10.65,-0.02,-0.0,-0.01
40.228912,29.009027,44.1,-0.08,0.95,10.34,0.0,-0.0,-0.0
40.228725,29.009021,31.56,-0.12,0.91,10.35,0.01,-0.01,-0.01
40.228725,29.009021,31.56,-0.67,0.81,9.59,0.01,-0.0,-0.02
40.228591,29.009017,23.06,-1.07,1.32,10.63,0.01,-0.0,-0.01
40.228542,29.009016,17.08,-0.4,1.42,9.15,0.01,0.01,-0.01
40.228542,29.009016,17.08,-0.75,1.22,10.88,-0.01,0.01,-0.01
40.228507,29.009014,13.2,-0.33,0.51,10.25,0.01,0.0,-0.01
40.228507,29.009014,13.2,-0.43,0.44,10.22,0.0,-0.0,0.0
40.228507,29.009014,13.2,-0.5,0.28,10.18,0.01,0.0,-0.01
40.228507,29.009014,13.2,-0.28,0.12,9.83,0.01,0.0,-0.0
40.228416,29.00901,11.57,-0.33,-0.5,10.96,0.04,0.0,-0.01
40.228416,29.00901,11.57,-0.2,-0.99,9.51,0.03,-0.0,-0.0
40.228416,29.00901,11.57,-0.61,-0.91,9.91,0.0,-0.02,-0.01
40.228416,29.00901,11.57,-0.1,-0.89,10.09,-0.01,-0.0,-0.01
40.228347,29.009008,15.96,-0.59,-0.87,9.51,0.03,0.01,-0.01
40.228347,29.009008,15.96,-0.37,-0.68,10.19,0.01,-0.01,-0.02
40.228305,29.009006,18.19,-0.28,-0.33,11.02,0.01,-0.02,-0.02
40.22826,29.009006,18.04,0.31,-0.25,8.52,0.01,-0.01,-0.02
40.22826,29.009006,18.04,-0.63,-0.37,9.39,0.01,-0.0,-0.02
40.22826,29.009006,18.04,-0.29,-0.38,9.91,0.01,-0.0,-0.02
40.22821,29.009002,21.13,-0.59,-0.58,9.82,0.01,0.01,-0.02
40.22821,29.009002,21.13,-0.87,-0.19,10.04,0.02,0.02,-0.04
40.228103,29.008993,21.85,-0.1,-0.68,7.71,-0.01,-0.01,-0.06
40.228103,29.008993,21.85,-0.98,0.27,9.11,0.04,0.0,-0.05
40.228103,29.008993,21.85,-0.39,-0.05,11.03,0.02,0.0,-0.05
40.22792,29.009243,22.19,0.42,-0.54,10.51,-0.02,0.02,0.12
40.22792,29.009243,22.19,0.24,-0.72,10.1,-0.01,0.01,0.1
40.22792,29.009243,22.19,0.19,-0.47,10.74,-0.0,0.03,0.08
40.22792,29.009243,22.19,0.1,-0.39,10.35,-0.0,0.03,0.06
40.22792,29.009243,22.19,-0.39,-0.77,10.39,0.01,0.01,0.01
40.228141,29.009244,23.71,-0.56,0.22,10.28,0.01,0.01,-0.02
40.228485,29.009239,20.93,-0.31,-0.31,10.3,-0.01,0.01,-0.02
40.228649,29.009243,22.21,-0.57,0.06,10.34,0.01,0.01,-0.07
40.228649,29.009243,22.21,-0.41,-0.45,9.84,0.0,-0.01,-0.08
40.228816,29.009263,23.56,0.08,-0.11,10.62,0.0,-0.03,-0.01
40.22916,29.009227,23.06,0.27,-0.11,10.78,-0.0,-0.01,0.11
40.229209,29.009193,22.19,0.24,0.15,10.6,-0.0,-0.01,0.07
40.229251,29.009157,21.37,0.11,-0.34,9.71,0.0,0.02,0.04
40.229251,29.009157,21.37,0.07,-0.23,9.6,0.01,0.03,0.03
40.229251,29.009157,21.37,-0.67,-0.09,9.97,0.03,0.04,0.03
40.229251,29.009157,21.37,-0.4,-0.06,10.44,0.03,0.04,0.02
40.229251,29.009157,21.37,-0.29,-0.37,10.06,0.05,0.04,0.0
40.229251,29.009157,21.37,-0.71,0.18,9.89,0.05,0.03,-0.0
40.229251,29.009157,21.37,-0.8,-0.05,10.08,0.03,0.01,-0.02
40.229251,29.009157,21.37,-0.97,-0.02,10.21,0.05,0.02,-0.01
40.229251,29.009157,21.37,-0.98,-0.39,9.7,0.04,0.01,-0.02
40.229293,29.009115,22.08,-0.71,-0.1,9.32,0.03,0.03,-0.05
40.229293,29.009115,22.08,-1.08,-0.18,9.81,0.0,0.09,-0.07
40.229293,29.009115,22.08,-1.31,-0.13,10.5,0.01,0.08,-0.07
40.229293,29.009115,22.08,-1.23,-0.33,9.95,0.01,0.04,-0.08
40.229293,29.009115,22.08,-1.92,-0.29,10.0,0.01,-0.01,-0.08
40.229293,29.009115,22.08,-1.72,0.02,9.87,0.02,-0.02,-0.09
40.229381,29.009038,21.24,-2.29,-0.15,9.62,0.03,0.01,-0.14
40.229381,29.009038,21.24,-2.14,-0.39,10.08,0.02,-0.01,-0.14
40.229427,29.00901,21.69,-1.59,-0.04,9.74,0.03,-0.0,-0.16
40.229427,29.00901,21.69,-1.94,-0.37,9.91,0.02,-0.01,-0.17
40.229591,29.008991,22.06,-1.34,-0.47,10.49,0.03,-0.01,-0.15
40.229743,29.009057,20.58,-1.07,-0.66,9.78,0.03,0.0,-0.04
40.229789,29.009094,23.0,-0.22,-0.24,10.52,0.02,-0.06,-0.03
40.229839,29.009134,23.71,-0.31,-0.52,9.99,0.02,-0.06,-0.02
40.230255,29.009286,27.06,0.65,0.04,10.01,0.0,0.02,0.1
40.230255,29.009286,27.06,0.91,-0.15,9.67,0.0,0.02,0.1
40.230255,29.009286,27.06,0.37,0.16,10.03,0.03,0.01,0.1
40.230255,29.009286,27.06,0.62,0.6,10.54,0.0,0.01,0.1
40.230255,29.009286,27.06,0.96,0.05,11.17,-0.01,-0.0,0.1
40.230319,29.009269,26.21,0.76,0.22,9.4,0.01,-0.01,0.1
40.230319,29.009269,26.21,0.6,0.09,10.58,-0.01,-0.01,0.08
40.230384,29.009248,26.06,0.25,-0.09,9.94,0.0,0.03,0.06
40.230384,29.009248,26.06,-0.32,-0.07,9.67,0.01,-0.01,0.04
40.23056,29.009147,24.78,-0.13,0.12,9.42,0.02,0.05,0.02
40.23056,29.009147,24.78,-0.69,0.1,10.46,0.02,0.02,0.02
40.230613,29.009109,23.95,-1.2,-0.23,10.5,0.0,0.02,-0.01
40.230613,29.009109,23.95,-1.26,-0.12,10.26,-0.0,0.01,-0.01
40.230667,29.009069,23.95,-0.79,-0.08,10.18,0.02,-0.02,-0.02
40.23072,29.009031,24.3,-0.73,-0.0,10.08,0.01,0.03,-0.05
40.230773,29.008996,24.08,-1.38,-0.43,9.55,0.01,0.02,-0.1
40.230773,29.008996,24.08,-1.96,-0.37,10.33,0.04,-0.01,-0.1
40.230773,29.008996,24.08,-1.75,-0.02,9.62,0.02,-0.02,-0.1
40.230892,29.008941,25.02,-1.89,-0.13,9.67,0.03,0.01,-0.11
40.230892,29.008941,25.02,-1.74,-0.05,9.91,0.03,0.01,-0.11
40.231239,29.008911,22.45,-0.85,0.24,9.42,0.01,-0.0,-0.01
40.231346,29.008907,20.85,-0.96,-0.09,9.81,0.01,-0.01,-0.06
40.231594,29.009017,15.63,-2.17,0.3,9.71,0.07,0.01,-0.35
40.231597,29.009094,10.02,-2.12,0.23,9.87,0.07,0.02,-0.41
40.231559,29.009136,9.61,-2.56,-0.39,9.73,0.08,0.02,-0.42
40.231395,29.009084,22.32,0.41,-1.07,10.68,0.0,0.01,0.07
40.231334,29.009059,26.08,0.18,-0.6,11.53,0.03,-0.01,0.08
40.231334,29.009059,26.08,1.15,-0.69,9.34,0.01,-0.02,0.07
40.231334,29.009059,26.08,0.16,-1.11,12.24,0.01,-0.01,0.07
40.231334,29.009059,26.08,0.56,-0.62,9.56,0.04,0.01,0.08
40.231334,29.009059,26.08,0.78,-0.98,9.78,0.03,0.0,0.07
40.231269,29.009037,26.78,0.81,-1.02,8.47,0.02,-0.0,0.07
40.231269,29.009037,26.78,0.27,-1.28,9.48,-0.02,0.0,0.06
40.231269,29.009037,26.78,0.67,-0.95,9.35,0.01,0.0,0.06
40.231269,29.009037,26.78,0.59,-0.52,10.81,0.04,0.01,0.06
40.231269,29.009037,26.78,0.46,-1.36,8.72,0.02,-0.01,0.06
40.231269,29.009037,26.78,0.91,-0.97,9.4,0.03,0.01,0.07
40.231269,29.009037,26.78,0.97,-1.04,12.34,-0.01,-0.0,0.05
40.231193,29.009017,31.13,1.01,-0.74,10.95,-0.01,0.0,0.05
40.231193,29.009017,31.13,0.2,-1.35,10.52,0.01,0.02,0.04
40.231193,29.009017,31.13,0.59,-1.09,10.66,0.03,0.02,0.03
40.231193,29.009017,31.13,-0.13,-1.13,9.82,-0.0,0.03,0.02
40.231113,29.009008,34.11,-0.02,-0.73,9.35,-0.01,0.02,0.01
40.231113,29.009008,34.11,0.23,-0.22,11.09,0.01,-0.02,0.01
40.231113,29.009008,34.11,-0.31,-0.7,10.75,0.0,-0.0,0.01
40.231113,29.009008,34.11,-0.4,-0.21,9.64,0.01,-0.02,0.0
40.231021,29.008995,36.41,0.21,-0.92,10.42,-0.0,-0.02,0.01
40.231021,29.008995,36.41,0.07,-0.81,9.9,-0.0,-0.01,0.01
40.23093,29.008993,37.95,0.39,-0.71,10.9,0.0,-0.01,0.02
40.23093,29.008993,37.95,0.15,-0.72,10.25,-0.0,0.01,0.01
40.23093,29.008993,37.95,0.57,-0.21,11.18,-0.01,0.01,0.0
40.230831,29.008991,39.21,0.28,-0.73,9.37,0.04,0.01,0.01
40.230831,29.008991,39.21,-0.1,-0.58,8.99,0.02,0.0,-0.0
40.230831,29.008991,39.21,0.44,-0.66,9.66,0.01,-0.0,-0.0
40.230735,29.008991,39.15,-0.34,-0.5,10.49,0.02,0.01,0.0
40.230735,29.008991,39.15,0.05,-0.86,10.05,0.01,0.0,-0.01
40.230735,29.008991,39.15,0.45,-0.23,9.95,0.01,0.0,-0.0
40.230735,29.008991,39.15,-0.01,-0.7,9.47,-0.01,0.02,-0.01
40.230735,29.008991,39.15,0.52,-0.63,9.52,-0.01,0.0,-0.01
40.230628,29.008991,42.71,-0.07,-0.76,10.83,0.01,-0.0,-0.02
40.230522,29.008993,42.82,-0.36,-0.09,9.84,0.03,0.01,-0.01
40.230522,29.008993,42.82,-0.45,-0.42,10.45,0.02,0.01,-0.0
40.230522,29.008993,42.82,-0.7,-0.47,9.79,-0.02,0.0,-0.01
40.230407,29.008995,44.0,-0.25,-0.61,10.3,0.02,0.01,-0.0
40.230407,29.008995,44.0,-0.06,-0.9,11.07,-0.0,0.0,-0.01
40.230407,29.008995,44.0,-0.03,-0.54,9.66,0.04,0.01,0.0
40.230297,29.008996,45.13,-0.16,-0.76,8.9,0.01,-0.02,-0.0
40.230175,29.008993,49.47,-0.36,-0.18,10.42,0.0,0.01,0.01
40.230175,29.008993,49.47,-0.13,-0.3,9.42,-0.02,0.0,-0.01
40.230052,29.008991,47.99,-0.61,-0.49,11.13,0.02,0.01,-0.01
40.230052,29.008991,47.99,-0.47,-0.31,9.79,0.02,-0.0,-0.0
40.230052,29.008991,47.99,-0.33,-0.34,11.36,0.01,-0.02,-0.01
40.230052,29.008991,47.99,-0.34,-0.37,11.12,-0.0,-0.02,-0.01
40.22993,29.008991,49.1,0.11,-0.63,7.75,-0.0,0.01,-0.0
40.22993,29.008991,49.1,-0.23,-0.24,10.0,0.0,0.02,-0.01
40.22993,29.008991,49.1,0.09,-0.37,9.9,0.02,0.02,-0.01
40.229808,29.008993,49.1,-0.83,-0.69,8.95,0.03,0.02,-0.0
40.229808,29.008993,49.1,-1.18,-0.1,10.85,0.04,0.02,-0.01
40.229808,29.008993,49.1,-0.33,-0.45,11.03,0.05,0.01,-0.0
40.229808,29.008993,49.1,-0.14,-0.09,9.69,0.02,0.0,-0.01
40.229808,29.008993,49.1,-0.78,-0.27,10.74,0.02,0.0,-0.0
40.229808,29.008993,49.1,-0.38,-0.11,10.12,0.01,-0.01,-0.02
40.229686,29.008996,47.23,-0.35,-0.72,9.55,0.01,-0.0,-0.01
40.229686,29.008996,47.23,0.04,0.1,11.04,0.01,-0.02,-0.01
40.229686,29.008996,47.23,-0.4,-0.06,9.36,-0.01,-0.01,-0.01
40.229576,29.008998,45.19,-0.55,-0.2,10.35,-0.02,0.01,-0.01
40.229465,29.009002,44.45,-0.35,-0.33,10.16,0.02,-0.02,-0.0
40.229354,29.009004,44.26,-0.34,0.26,9.99,-0.01,0.02,-0.01
40.229354,29.009004,44.26,-0.86,-0.1,9.9,0.0,0.01,-0.01
40.229354,29.009004,44.26,-0.85,-0.3,11.0,0.01,0.0,-0.0
40.229354,29.009004,44.26,-0.52,-0.55,9.49,0.03,-0.01,-0.0
40.229354,29.009004,44.26,-0.61,0.24,10.55,-0.01,-0.0,-0.01
40.22924,29.009006,46.49,0.45,-0.12,9.62,0.01,-0.02,-0.01
40.22924,29.009006,46.49,-0.05,-0.09,10.47,0.04,0.01,-0.01
40.22924,29.009006,46.49,-0.57,-0.01,9.9,0.03,-0.0,-0.01
40.22924,29.009006,46.49,-0.23,-0.13,9.91,0.03,-0.0,-0.01
40.229125,29.009008,45.5,-0.55,-0.07,9.19,0.01,-0.0,-0.01
40.229125,29.009008,45.5,-0.56,0.06,10.9,0.03,-0.0,-0.01
40.229011,29.009008,47.17,-0.75,0.88,11.38,0.02,0.0,-0.02
40.229011,29.009008,47.17,-0.55,0.88,9.48,-0.01,0.01,-0.01
40.229011,29.009008,47.17,-0.8,0.76,10.85,-0.01,-0.0,-0.02
40.229011,29.009008,47.17,-0.68,2.99,10.43,0.04,0.01,-0.02
40.229011,29.009008,47.17,-0.55,1.57,13.57,0.03,0.03,-0.01
40.229011,29.009008,47.17,-0.98,1.61,6.8,-0.07,-0.01,0.01
40.229011,29.009008,47.17,-1.2,0.73,10.07,0.02,0.03,-0.01
40.228897,29.009008,45.08,-0.29,0.96,9.91,-0.0,0.0,-0.01
40.228897,29.009008,45.08,-0.88,1.38,9.45,0.03,0.0,-0.0
40.228897,29.009008,45.08,-0.92,0.87,10.75,-0.0,-0.0,-0.01
40.228897,29.009008,45.08,-1.25,1.04,9.89,0.02,0.0,0.0
40.228897,29.009008,45.08,-0.9,1.28,11.38,0.02,-0.0,-0.01
40.228897,29.009008,45.08,-0.58,1.65,10.73,-0.0,-0.0,-0.01
40.228897,29.009008,45.08,-0.82,1.34,9.24,-0.01,0.01,-0.01
40.228897,29.009008,45.08,-0.35,1.36,9.04,0.01,-0.0,-0.0
40.228794,29.009006,40.65,-0.83,1.29,10.58,0.03,0.0,-0.0
40.228794,29.009006,40.65,-0.64,0.92,10.91,0.02,-0.0,-0.01
40.228794,29.009006,40.65,-1.31,0.99,10.78,0.01,-0.0,-0.01
40.228794,29.009006,40.65,-0.81,1.02,9.85,-0.01,-0.0,-0.0
40.228794,29.009006,40.65,-0.68,1.29,10.55,0.02,-0.01,-0.0
